,MPIO,COD_LOCALIDAD,NOMBRE_LOCALIDAD,NPCEP17,NPCEP4,NPCEP5,NVCBP8B,NVCBP8H,NVCBP11AA
2917,11001,11.0,Suba,6,54,2,2,2,5.0
2918,11001,11.0,Suba,6,84,2,2,2,5.0
2919,11001,11.0,Suba,6,9,1,2,2,5.0
2920,11001,11.0,Suba,6,21,1,2,2,3.0
2921,11001,11.0,Suba,6,11,1,2,2,3.0
2922,11001,11.0,Suba,6,45,2,1,2,3.0
2923,11001,11.0,Suba,6,58,2,2,2,3.0
2924,11001,10.0,Engativa,6,47,2,1,2,3.0
2925,11001,10.0,Engativa,6,81,1,2,2,3.0
2926,11001,9.0,Fontibon,6,66,2,2,2,4.0
2927,11001,19.0,Ciudad Bolivar,6,74,1,2,2,1.0
2928,11001,7.0,Bosa,6,13,2,2,2,2.0
2929,11001,19.0,Ciudad Bolivar,6,67,1,2,2,1.0
2930,11001,5.0,Usme,6,60,1,2,1,1.0
2931,11001,5.0,Usme,6,11,2,1,2,1.0
2932,11001,5.0,Usme,6,6,2,1,2,1.0
2933,11001,3.0,Santa Fe,6,38,1,1,2,2.0
2934,11001,18.0,Rafael Uribe Uribe,6,33,1,2,1,3.0
2935,11001,8.0,Kennedy,6,23,1,2,2,3.0
2936,11001,3.0,Santa Fe,6,96,2,2,2,2.0
2937,11001,3.0,Santa Fe,6,93,1,1,2,2.0
2938,11001,11.0,Suba,5,55,1,2,2,3.0
2939,11001,9.0,Fontibon,6,60,2,2,2,3.0
2940,11001,9.0,Fontibon,6,34,2,2,2,3.0
2941,11001,9.0,Fontibon,6,29,2,2,2,3.0
2942,11001,9.0,Fontibon,6,69,1,2,2,3.0
2943,11001,11.0,Suba,6,17,2,2,2,3.0
2944,11001,10.0,Engativa,6,67,1,2,2,3.0
2945,11001,10.0,Engativa,6,72,1,1,2,3.0
2946,11001,10.0,Engativa,6,68,2,2,2,3.0
2947,11001,3.0,Santa Fe,6,5,2,2,2,2.0
2948,11001,8.0,Kennedy,6,71,1,1,9,2.0
2949,11001,8.0,Kennedy,6,25,2,1,9,2.0
2950,11001,8.0,Kennedy,6,6,1,1,9,2.0
2951,11001,9.0,Fontibon,6,11,1,2,2,3.0
2952,11001,9.0,Fontibon,6,48,2,1,2,3.0
2953,11001,11.0,Suba,6,67,1,2,2,5.0
2954,11001,12.0,Barrios Unidos,6,25,2,2,2,3.0
2955,11001,12.0,Barrios Unidos,6,8,1,2,2,3.0
2956,11001,12.0,Barrios Unidos,6,22,2,1,2,3.0
2957,11001,11.0,Suba,6,83,1,2,2,5.0
2958,11001,12.0,Barrios Unidos,6,56,1,2,2,4.0
2959,11001,8.0,Kennedy,6,85,2,2,2,2.0
2960,11001,3.0,Santa Fe,6,71,2,2,2,2.0
2961,11001,10.0,Engativa,6,94,1,2,2,3.0
2962,11001,10.0,Engativa,6,63,1,2,2,3.0
2963,11001,10.0,Engativa,6,51,1,2,2,3.0
2964,11001,11.0,Suba,5,65,2,2,2,2.0
2965,11001,5.0,Usme,6,81,2,1,1,1.0
2966,11001,5.0,Usme,6,48,2,2,2,1.0
2967,11001,5.0,Usme,6,13,2,2,2,1.0
2968,11001,1.0,Usaquen,6,21,2,2,2,4.0
2969,11001,8.0,Kennedy,6,20,2,2,2,3.0
2970,11001,7.0,Bosa,6,25,2,2,2,2.0
2971,11001,1.0,Usaquen,6,90,2,2,2,3.0
2972,11001,1.0,Usaquen,6,84,1,2,2,3.0
2973,11001,11.0,Suba,6,56,1,1,2,4.0
2974,11001,1.0,Usaquen,6,63,2,2,2,2.0
2975,11001,1.0,Usaquen,6,19,2,2,2,3.0
2976,11001,11.0,Suba,6,45,2,2,2,4.0
2977,11001,11.0,Suba,6,13,2,2,2,4.0
2978,11001,1.0,Usaquen,6,73,1,2,2,6.0
2979,11001,11.0,Suba,6,36,1,2,2,3.0
2980,11001,13.0,Teusaquillo,6,79,2,2,2,4.0
2981,11001,13.0,Teusaquillo,6,64,2,2,2,4.0
2982,11001,13.0,Teusaquillo,6,17,2,2,2,4.0
2983,11001,11.0,Suba,6,23,1,2,2,4.0
2984,11001,11.0,Suba,6,81,2,2,2,3.0
2985,11001,5.0,Usme,1,52,2,1,1,1.0
2986,11001,5.0,Usme,1,14,2,1,1,1.0
2987,11001,1.0,Usaquen,6,18,1,2,2,4.0
2988,11001,5.0,Usme,6,39,2,1,2,1.0
2989,11001,14.0,Los Martires,6,82,2,2,2,3.0
2990,11001,15.0,Antonio Nariño,6,76,2,2,2,2.0
2991,11001,11.0,Suba,6,46,2,2,2,4.0
2992,11001,11.0,Suba,6,75,1,2,2,5.0
2993,11001,11.0,Suba,6,77,2,2,2,5.0
2994,11001,10.0,Engativa,6,22,1,2,2,2.0
2995,11001,10.0,Engativa,6,69,1,2,2,2.0
2996,11001,3.0,Santa Fe,6,60,2,2,2,2.0
2997,11001,1.0,Usaquen,6,69,1,2,2,4.0
2998,11001,1.0,Usaquen,6,40,1,2,2,4.0
2999,11001,1.0,Usaquen,6,36,1,2,2,4.0
3000,11001,1.0,Usaquen,6,66,1,2,2,4.0
3001,11001,1.0,Usaquen,6,26,2,2,2,5.0
3002,11001,1.0,Usaquen,6,34,1,2,2,4.0
3003,11001,10.0,Engativa,6,72,1,2,2,3.0
3004,11001,1.0,Usaquen,6,60,2,2,2,4.0
3005,11001,1.0,Usaquen,6,45,2,2,2,4.0
3006,11001,1.0,Usaquen,6,86,2,2,2,4.0
3007,11001,1.0,Usaquen,6,64,1,2,2,4.0
3008,11001,1.0,Usaquen,6,58,1,2,2,4.0
3009,11001,1.0,Usaquen,6,17,1,9,2,4.0
3010,11001,1.0,Usaquen,6,99,2,1,1,3.0
3011,11001,1.0,Usaquen,6,59,1,2,2,4.0
3012,11001,1.0,Usaquen,6,19,2,2,2,4.0
3013,11001,1.0,Usaquen,6,18,1,2,2,4.0
3014,11001,1.0,Usaquen,6,33,2,2,2,4.0
3015,11001,11.0,Suba,6,79,2,2,9,2.0
3016,11001,1.0,Usaquen,6,81,2,2,2,4.0
3017,11001,1.0,Usaquen,6,64,2,2,2,4.0
3018,11001,1.0,Usaquen,6,13,1,2,2,4.0
3019,11001,1.0,Usaquen,6,55,1,2,2,4.0
3020,11001,1.0,Usaquen,6,30,1,2,2,4.0
3021,11001,1.0,Usaquen,6,56,1,2,2,3.0
3022,11001,1.0,Usaquen,6,58,2,2,2,3.0
3023,11001,1.0,Usaquen,6,75,2,2,2,3.0
3024,11001,1.0,Usaquen,6,70,2,2,2,4.0
3025,11001,1.0,Usaquen,6,68,2,2,2,4.0
3026,11001,1.0,Usaquen,6,22,2,1,2,3.0
3027,11001,19.0,Ciudad Bolivar,6,61,2,1,1,1.0
3028,11001,19.0,Ciudad Bolivar,6,10,1,1,1,1.0
3029,11001,1.0,Usaquen,6,63,1,2,2,5.0
3030,11001,8.0,Kennedy,6,76,2,2,2,3.0
3031,11001,8.0,Kennedy,6,66,1,2,2,2.0
3032,11001,15.0,Antonio Nariño,6,21,1,2,2,3.0
3033,11001,15.0,Antonio Nariño,6,11,1,2,2,3.0
3034,11001,15.0,Antonio Nariño,6,66,2,2,2,3.0
3035,11001,10.0,Engativa,6,45,1,2,2,2.0
3036,11001,16.0,Puente Aranda,6,92,2,2,2,3.0
3037,11001,16.0,Puente Aranda,6,27,2,2,2,3.0
3038,11001,19.0,Ciudad Bolivar,6,73,1,1,1,2.0
3039,11001,19.0,Ciudad Bolivar,6,13,2,2,2,1.0
3040,11001,16.0,Puente Aranda,6,83,2,1,2,3.0
3041,11001,10.0,Engativa,6,80,2,2,2,3.0
3042,11001,15.0,Antonio Nariño,6,85,1,2,2,3.0
3043,11001,15.0,Antonio Nariño,6,55,2,2,2,3.0
3044,11001,10.0,Engativa,6,68,2,2,2,3.0
3045,11001,10.0,Engativa,6,86,2,2,2,3.0
3046,11001,10.0,Engativa,6,86,1,2,2,3.0
3047,11001,10.0,Engativa,6,81,2,2,2,3.0
3048,11001,10.0,Engativa,6,72,1,2,2,3.0
3049,11001,10.0,Engativa,6,93,2,2,2,3.0
3050,11001,1.0,Usaquen,6,80,1,2,2,6.0
3051,11001,10.0,Engativa,6,90,2,2,2,3.0
3052,11001,10.0,Engativa,6,27,1,2,2,3.0
3053,11001,11.0,Suba,6,66,2,2,2,3.0
3054,11001,1.0,Usaquen,6,11,1,2,2,4.0
3055,11001,1.0,Usaquen,6,14,1,2,2,4.0
3056,11001,10.0,Engativa,6,15,2,2,2,3.0
3057,11001,8.0,Kennedy,6,61,2,2,2,3.0
3058,11001,9.0,Fontibon,6,6,2,2,2,2.0
3059,11001,10.0,Engativa,6,91,1,1,2,3.0
3060,11001,11.0,Suba,6,14,2,2,2,2.0
3061,11001,11.0,Suba,6,71,2,2,2,2.0
3062,11001,11.0,Suba,6,62,2,2,2,2.0
3063,11001,1.0,Usaquen,6,32,1,2,2,5.0
3064,11001,12.0,Barrios Unidos,6,65,2,2,2,3.0
3065,11001,12.0,Barrios Unidos,6,75,1,2,2,3.0
3066,11001,13.0,Teusaquillo,6,80,1,2,2,4.0
3067,11001,13.0,Teusaquillo,6,51,1,2,2,3.0
3068,11001,11.0,Suba,6,49,1,1,2,2.0
3069,11001,11.0,Suba,6,48,2,2,2,2.0
3070,11001,11.0,Suba,6,19,1,2,2,2.0
3071,11001,11.0,Suba,6,47,1,2,2,2.0
3072,11001,11.0,Suba,6,13,1,2,2,2.0
3073,11001,11.0,Suba,6,61,2,2,2,3.0
3074,11001,8.0,Kennedy,6,7,1,2,2,4.0
3075,11001,11.0,Suba,6,101,2,2,2,4.0
3076,11001,11.0,Suba,6,41,1,2,2,4.0
3077,11001,3.0,Santa Fe,6,61,1,2,2,2.0
3078,11001,12.0,Barrios Unidos,6,90,1,2,2,4.0
3079,11001,5.0,Usme,6,33,2,2,2,2.0
3080,11001,5.0,Usme,6,45,2,2,2,2.0
3081,11001,5.0,Usme,6,66,2,2,2,2.0
3082,11001,11.0,Suba,6,22,1,2,2,4.0
3083,11001,11.0,Suba,6,48,2,2,2,4.0
3084,11001,11.0,Suba,6,82,1,2,2,3.0
3085,11001,9.0,Fontibon,6,22,1,2,2,2.0
3086,11001,1.0,Usaquen,6,82,2,2,2,5.0
3087,11001,13.0,Teusaquillo,6,33,2,2,2,4.0
3088,11001,12.0,Barrios Unidos,6,68,2,2,2,1.0
3089,11001,9.0,Fontibon,6,70,2,1,2,2.0
3090,11001,9.0,Fontibon,6,88,2,2,2,2.0
3091,11001,1.0,Usaquen,6,72,1,2,2,3.0
3092,11001,13.0,Teusaquillo,6,72,2,2,2,4.0
3093,11001,2.0,Chapinero,6,58,2,2,2,2.0
3094,11001,13.0,Teusaquillo,6,68,1,2,2,4.0
3095,11001,13.0,Teusaquillo,6,80,2,2,2,4.0
3096,11001,2.0,Chapinero,6,66,2,2,2,2.0
3097,11001,2.0,Chapinero,6,76,2,2,2,2.0
3098,11001,2.0,Chapinero,6,72,2,2,2,6.0
3099,11001,17.0,La Candelaria,6,18,1,2,1,2.0
3100,11001,17.0,La Candelaria,6,16,2,2,2,2.0
3101,11001,4.0,San Cristobal,6,43,1,9,9,2.0
3102,11001,7.0,Bosa,6,88,2,2,2,2.0
3103,11001,7.0,Bosa,6,71,2,2,2,2.0
3104,11001,2.0,Chapinero,6,11,1,2,2,6.0
3105,11001,2.0,Chapinero,6,9,2,2,2,6.0
3106,11001,2.0,Chapinero,6,18,2,2,2,2.0
3107,11001,2.0,Chapinero,6,87,2,2,2,6.0
3108,11001,13.0,Teusaquillo,6,37,2,2,2,4.0
3109,11001,13.0,Teusaquillo,6,75,2,1,2,4.0
3110,11001,13.0,Teusaquillo,6,75,2,2,2,4.0
3111,11001,13.0,Teusaquillo,6,21,1,2,2,4.0
3112,11001,19.0,Ciudad Bolivar,5,57,2,2,2,1.0
3113,11001,19.0,Ciudad Bolivar,6,59,1,2,2,1.0
3114,11001,10.0,Engativa,6,86,2,1,2,4.0
3115,11001,3.0,Santa Fe,6,84,2,2,2,3.0
3116,11001,4.0,San Cristobal,6,50,1,2,2,2.0
3117,11001,4.0,San Cristobal,6,16,1,2,2,2.0
3118,11001,4.0,San Cristobal,6,96,2,2,2,2.0
3119,11001,16.0,Puente Aranda,6,60,1,2,2,3.0
3120,11001,8.0,Kennedy,6,81,2,2,2,2.0
3121,11001,19.0,Ciudad Bolivar,6,47,1,2,2,1.0
3122,11001,14.0,Los Martires,6,80,2,2,2,3.0
3123,11001,5.0,Usme,6,73,2,2,2,1.0
3124,11001,5.0,Usme,6,81,2,1,2,1.0
3125,11001,8.0,Kennedy,6,67,1,2,2,2.0
3126,11001,8.0,Kennedy,6,90,2,2,2,3.0
3127,11001,5.0,Usme,6,72,2,2,2,1.0
3128,11001,5.0,Usme,6,5,1,2,2,1.0
3129,11001,5.0,Usme,6,41,2,1,2,1.0
3130,11001,8.0,Kennedy,6,9,2,2,2,2.0
3131,11001,3.0,Santa Fe,6,33,2,2,2,3.0
3132,11001,8.0,Kennedy,6,24,2,2,2,2.0
3133,11001,13.0,Teusaquillo,6,37,1,2,2,4.0
3134,11001,8.0,Kennedy,6,69,1,2,2,2.0
3135,11001,13.0,Teusaquillo,6,42,1,2,2,4.0
3136,11001,13.0,Teusaquillo,6,88,2,2,2,4.0
3137,11001,13.0,Teusaquillo,6,30,2,2,2,4.0
3138,11001,11.0,Suba,6,25,2,2,2,3.0
3139,11001,4.0,San Cristobal,6,56,2,2,2,2.0
3140,11001,4.0,San Cristobal,6,88,2,2,2,2.0
3141,11001,4.0,San Cristobal,6,3,1,2,2,2.0
3142,11001,3.0,Santa Fe,6,14,2,2,2,3.0
3143,11001,3.0,Santa Fe,6,72,1,2,2,4.0
3144,11001,10.0,Engativa,6,29,1,2,2,3.0
3145,11001,4.0,San Cristobal,6,56,2,1,2,2.0
3146,11001,10.0,Engativa,6,28,1,2,2,3.0
3147,11001,1.0,Usaquen,6,46,2,2,2,6.0
3148,11001,4.0,San Cristobal,6,66,2,1,2,2.0
3149,11001,13.0,Teusaquillo,6,12,1,1,2,4.0
3150,11001,13.0,Teusaquillo,6,40,1,2,2,4.0
3151,11001,8.0,Kennedy,6,47,1,1,2,2.0
3152,11001,11.0,Suba,6,64,2,2,2,3.0
3153,11001,11.0,Suba,6,53,1,2,2,3.0
3154,11001,11.0,Suba,6,30,2,2,2,4.0
3155,11001,11.0,Suba,6,42,2,2,2,4.0
3156,11001,13.0,Teusaquillo,6,67,1,2,2,4.0
3157,11001,4.0,San Cristobal,6,43,2,2,2,2.0
3158,11001,13.0,Teusaquillo,6,10,2,2,2,3.0
3159,11001,13.0,Teusaquillo,6,9,1,2,2,3.0
3160,11001,13.0,Teusaquillo,6,94,2,2,2,3.0
3161,11001,1.0,Usaquen,6,57,2,2,2,4.0
3162,11001,4.0,San Cristobal,6,53,2,1,2,2.0
3163,11001,1.0,Usaquen,6,66,2,2,2,4.0
3164,11001,1.0,Usaquen,6,55,1,2,2,5.0
3165,11001,4.0,San Cristobal,6,69,1,2,2,2.0
